VP|<NP,VB>^<S+VP> -> VB NP^<VP>	1805
NP^<NP> -> CD NNS	1781
NP|<,,NP>^<PP> -> , NP^<NP>	1762
NP+QP|<CD,$>^<NP> -> $ CD	1759
VP^<VP> -> VB VP^<VP>	1745
JJ -> 'new'	1744
PP^<VP> -> IN S^<PP>	1721
VP^<S> -> VP|<NP,VBD>^<S> PP^<VP>	1720
NP^<VP> -> DT NP|<JJ,NN>^<VP>	1719
NN -> 'share'	1711
ADVP+RB -> 'also'	1706
VP+VBZ -> 'says'	1698
NP^<PP> -> NP^<NP> NP|<CC,NP>^<PP>	1689
NP^<NP> -> CD NN	1686
NP+QP|<CD,$>^<PP> -> $ CD	1683
NP^<PP> -> DT NP|<NN,NN>^<PP>	1677
JJ -> 'other'	1674
: -> ':'	1664
NP|<NNP,NN>^<PP> -> NNP NN	1636
S|<S,CC>^<TOP> -> S|<CC,,>^<TOP> S^<S>	1629
TOP -> NP^<TOP>	1611
NP^<NP> -> NN NNS	1607
VP^<S> -> VB NP^<VP>	1602
VP^<S> -> VBP NP^<VP>	1600
RB -> 'not'	1600
S^<TOP> -> S|<CC,NP>^<TOP> .	1599
NP|<NN,NN>^<VP> -> NN NN	1594
NP|<,,NP>^<S> -> NP^<NP> ,	1583
VP^<SBAR+S> -> MD VP^<VP>	1576
S|<CC,NP>^<TOP> -> CC S|<NP,VP>^<TOP>	1573
NP^<PP> -> NP+NN PP^<NP>	1560
NP^<PP> -> NN NNS	1552
NP^<S> -> DT NP|<JJ,NN>^<S>	1532
VP|<CC,VP>^<S> -> VP^<VP> CC	1525
NNP -> 'Corp.'	1514
VP^<VP> -> VBN NP^<VP>	1509
NP|<NNP,NN>^<NP> -> NNP NN	1502
S|<SBAR,,>^<TOP> -> SBAR^<S> S|<,,NP>^<TOP>	1497
NP^<PP> -> NP^<NP> VP^<NP>	1494
: -> ';'	1494
VP^<S> -> TO VP^<VP>	1491
PP^<VP> -> IN NP+NN	1488
NP^<S> -> JJ NNS	1484
VBZ -> "'s"	1479
NN -> 'stock'	1475
NP^<PP> -> DT NP|<NNP,NNP>^<PP>	1462
NNP -> 'New'	1454
VP^<S> -> VP|<CC,VP>^<S> VP^<VP>	1450
-RRB- -> '-RRB-'	1437
NP -> 'I'	1429
NP^<PP> -> NP^<NP> NP|<,,NP>^<PP>	1426
-LRB- -> '-LRB-'	1424
PP^<NP> -> TO NP^<PP>	1422
NP -> 'It'	1414
S|<CC,,>^<TOP> -> S|<,,S>^<TOP> CC	1409
NP^<PP> -> DT NNS	1406
S+VP^<NP> -> TO VP^<S+VP>	1402
PP^<ADJP> -> IN NP^<PP>	1401
S^<TOP> -> S|<VP+VBD,NP>^<TOP> .	1395
S|<ADVP+RB,VP>^<TOP> -> ADVP+RB VP^<S>	1392
NP|<PP,NP>^<VP> -> NP^<NP> PP^<NP>	1388
NP^<PP> -> NP+NNS PP^<NP>	1379
NP^<NP> -> NP^<NP> NP^<NP>	1376
VP^<S> -> VBD SBAR^<VP>	1369
VB -> 'have'	1352
MD -> 'could'	1324
NNP -> 'Inc.'	1322
NP^<PP> -> NP^<NP> SBAR^<NP>	1320
SINV|<``,S>^<TOP> -> `` S^<SINV>	1315
NP|<CC,NP>^<VP> -> CC NP^<NP>	1309
VP|<PP,VBD>^<S> -> VBD PP^<VP>	1306
NNS -> 'years'	1302
PP^<S+VP> -> IN NP^<PP>	1295
NNS -> 'shares'	1292
NP|<JJ,NN>^<NP> -> JJ NP|<NN,NN>^<NP>	1289
NP^<NP> -> DT NP|<NNP,NNP>^<NP>	1277
CC -> '&'	1277
NP|<PP,NP>^<PP> -> NP^<NP> PP^<NP>	1268
PP^<VP> -> IN NP+NNP	1267
VP^<S> -> VBD PP^<VP>	1257
NP|<,,NP>^<SINV> -> , NP^<NP>	1250
SINV|<,,``>^<TOP> -> SINV|<``,S>^<TOP> ,	1239
JJ -> 'last'	1238
NP^<S> -> NN NNS	1234
NP^<VP> -> CD NN	1234
CD -> 'two'	1232
DT -> 'some'	1226
S^<PP> -> VBG NP^<S>	1207
NP|<NNP,NNP>^<S> -> NNP NP|<NNP,NNP>^<S>	1202
NP^<SINV> -> NP^<NP> NP|<,,NP>^<SINV>	1200
SINV|<'',,>^<TOP> -> SINV|<,,``>^<TOP> ''	1198
IN -> 'because'	1193
VP|<PP,VBN>^<VP> -> VBN PP^<VP>	1185
NP|<ADJP,NN>^<NP> -> ADJP^<NP> NN	1175
NP|<NNP,NN>^<S> -> NNP NN	1174
S^<TOP> -> S|<SBAR,,>^<TOP> .	1173
NP^<PP> -> NNP NP|<NNP,NNP>^<PP>	1165
NP^<VP> -> JJ NNS	1144
IN -> 'after'	1144
NP^<NP> -> $ CD	1139
JJR -> 'more'	1139
SBAR+S+VP^<NP> -> TO VP^<SBAR+S+VP>	1138
NNP -> 'York'	1126
S^<TOP> -> S|<.,NP>^<TOP> ''	1113
IN -> 'into'	1112
WHADVP -> 'when'	1112
NNP -> 'Co.'	1111
MD -> 'can'	1106
NP|<CC,NP>^<S> -> CC NP^<NP>	1091
SBAR^<NP> -> IN S^<SBAR>	1084
QP^<NP> -> CD CD	1081
NN -> 'trading'	1080
VP|<PP,NP>^<S> -> VP|<NP,VBD>^<S> PP^<VP>	1076
NP^<VP> -> JJ NN	1074
VP^<S+VP> -> VP|<NP,VB>^<S+VP> PP^<VP>	1064
S^<TOP> -> S|<NP,ADVP+RB>^<TOP> .	1055
NP^<NP> -> NP^<NP> NN	1054
VP^<VP> -> VB PP^<VP>	1053
PRT+RP -> 'up'	1049
DT -> 'A'	1044
NP+PRP -> 'it'	1041
VP^<VP> -> VBN S+VP^<VP>	1039
VP|<RB,VBZ>^<S> -> VBZ RB	1039
NP -> 'He'	1024
VP|<NP,VBN>^<VP> -> VBN NP^<VP>	1022
NP^<VP> -> NP^<NP> SBAR^<NP>	1018
SBAR^<NP> -> WHNP S^<SBAR>	1012
NP^<NP> -> DT NP|<ADJP,NN>^<NP>	1011
SINV^<TOP> -> SINV|<NP,VP+VBZ>^<TOP> .	1011
CD -> 'one'	1000
S^<TOP> -> S|<NP,,>^<TOP> .	997
NP^<S> -> DT NP|<NN,NN>^<S>	994
NP^<PP> -> NP|<,,NP>^<PP> SBAR^<NP>	994
NP^<S> -> NP+NNS PP^<NP>	992
IN -> 'if'	992
NP|<JJ,NNS>^<S> -> JJ NNS	992
VP|<NP,VBZ>^<S> -> VBZ NP^<VP>	987
S|<.,NP>^<TOP> -> S|<NP,VP>^<TOP> .	986
JJ -> 'such'	982
MD -> 'may'	982
NP^<S> -> DT NP|<NNP,NNP>^<S>	973
NNS -> 'cents'	973
S+VP^<ADJP> -> TO VP^<S+VP>	971
NP|<CC,NP>^<NP> -> CC NP^<NP>	971
NP^<NP> -> PRP$ NN	970
S^<VP> -> NP^<S> VP^<S>	967
VP^<S> -> VBZ SBAR^<VP>	963
VP^<S> -> VBD S+VP^<VP>	957
NP|<JJ,JJ>^<NP> -> JJ NP|<JJ,NN>^<NP>	954
NN -> 'quarter'	953
VP^<VP> -> VP|<NP,VB>^<VP> PP^<VP>	952
NP^<S> -> NNP NP|<NNP,NNP>^<S>	952
NP^<NP> -> NN NN	951
S|<``,S>^<TOP> -> `` S^<S>	950
NP^<PP> -> NN NN	939
PP^<NP> -> IN S^<PP>	939
S|<ADVP+RB,,>^<TOP> -> ADVP+RB S|<,,NP>^<TOP>	937
NN -> 'government'	937
DT -> 'that'	926
JJ -> 'first'	923
VP^<VP> -> VBG NP^<VP>	917
NP -> 'we'	917
VP|<RB,VBP>^<S> -> VBP RB	915
RB -> 'as'	913
RBR -> 'more'	905
NP^<PP> -> NP^<NP> NN	899
NP^<PP> -> DT NNP	899
NN -> 'business'	899
DT -> 'any'	893
S|<NP,ADVP+RB>^<TOP> -> NP^<S> S|<ADVP+RB,VP>^<TOP>	891
NP^<VP> -> NP+NNS PP^<NP>	886
S|<VP+VBD,NP>^<TOP> -> S|<NP,,>^<TOP> VP+VBD	882
S^<TOP> -> S|<ADVP+RB,,>^<TOP> .	882
ADJP^<NP> -> CD NN	881
VP|<RB,MD>^<S> -> MD RB	875
VP^<VP> -> VBN VP^<VP>	875
NP|<,,CC>^<PP> -> , NP|<CC,NP>^<PP>	867
NP^<PP> -> CD NNS	861
IN -> 'over'	858
S|<,,``>^<TOP> -> S|<``,S>^<TOP> ,	854
PP^<S> -> IN NP+NN	852
NP^<PP> -> CD NN	851
VP^<S> -> VBZ PP^<VP>	850
NP^<PP> -> PRP$ NN	850
NNS -> 'companies'	833
NN -> 'price'	830
NNS -> 'sales'	827
NN -> 'week'	824
PP^<VP> -> TO NP+QP^<PP>	824
NP^<PP> -> DT NP|<NNP,NN>^<PP>	821
ADJP^<NP> -> RB JJ	820
VP^<S+VP> -> VB PP^<VP>	813
NP^<S> -> DT NNP	811
PP^<PP> -> TO NP^<PP>	811
PP^<VP> -> IN NP+CD	805
S|<,,NP>^<S> -> , S|<NP,VP>^<S>	805
NP^<NP> -> DT NP|<JJ,NNS>^<NP>	803
NP|<JJ,NN>^<PP> -> JJ NP|<NN,NN>^<PP>	797
VP^<S> -> VP|<RB,MD>^<S> VP^<VP>	797
NNS -> 'months'	796
S|<``,NP>^<TOP> -> `` S|<NP,VP>^<TOP>	794
VP^<S> -> VBP SBAR+S^<VP>	792
SINV^<TOP> -> SINV|<NP,VP+VBD>^<TOP> .	790
VBD -> 'rose'	787
SINV|<NP,VP+VBZ>^<TOP> -> SINV|<VP+VBZ,''>^<TOP> NP^<SINV>	785
NP^<S> -> JJ NN	781
NP^<SBAR+S> -> DT NN	779
NP^<VP> -> NP+NN PP^<NP>	778
NN -> 'group'	775
NP^<S> -> NP|<SBAR,,>^<S> ,	775
NN -> 'time'	773
SINV|<VP+VBZ,''>^<TOP> -> SINV|<'',,>^<TOP> VP+VBZ	773
VP|<RB,VBD>^<S> -> VBD RB	771
DT -> 'no'	768
POS -> "'"	767
S|<,,VP>^<TOP> -> , VP^<S>	764
VP^<S> -> VBZ ADJP^<VP>	759
VP^<VP> -> VB S+VP^<VP>	757
PP^<ADVP> -> IN NP^<PP>	755
NP^<NP> -> DT NP|<JJ,JJ>^<NP>	754
DT -> 'all'	753
NP^<NP> -> NP+NN PP^<NP>	752
S+VP^<SBAR> -> MD VP^<S+VP>	752
S|<:,S>^<TOP> -> S^<S> :	749
ADJP^<VP> -> JJ PP^<ADJP>	748
ADJP+QP^<NP> -> ADJP+QP|<CD,$>^<NP> CD	741
NNS -> 'prices'	738
NP|<,,NP>^<VP> -> NP^<NP> ,	737
PP^<NP> -> IN NP+QP^<PP>	735
ADJP^<VP> -> JJ S+VP^<ADJP>	735
VBZ -> 'says'	733
S^<VP> -> NP VP^<S>	730
JJ -> 'major'	727
ADJP+QP|<CD,$>^<NP> -> $ CD	726
S|<'',,>^<TOP> -> S|<,,``>^<TOP> ''	726
JJ -> 'many'	719
NP|<SBAR,,>^<S> -> NP|<,,NP>^<S> SBAR^<NP>	718
SBAR+S^<NP> -> NP VP^<SBAR+S>	718
S|<NP,VP>^<S> -> NP VP^<S>	717
NP -> 'We'	712
NN -> 'president'	712
NP -> 'there'	711
VP^<S> -> VBZ SBAR+S^<VP>	711
VBP -> 'do'	711
SBAR^<VP> -> WHADVP S^<SBAR>	708
NP^<S> -> DT NP|<NNP,NN>^<S>	702
NP^<VP> -> NP^<NP> VP^<NP>	698
S|<NP,,>^<TOP> -> S|<,,S>^<TOP> NP^<S>	697
S|<ADVP,VP>^<TOP> -> ADVP VP^<S>	696
VP^<NP> -> VBG NP^<VP>	695
VBD -> 'did'	694
CD -> '1'	694
S^<SINV> -> NP VP^<S>	691
VP|<,,VP>^<S> -> VP^<VP> ,	691
NNS -> 'bonds'	690
NP^<S> -> NP^<NP> NN	690
RB -> 'about'	683
NP|<DT,NN>^<PP> -> DT NN	679
CD -> 'three'	673
CC -> 'And'	673
S|<S,:>^<TOP> -> S|<:,S>^<TOP> S^<S>	671
NP^<VP> -> DT NNS	669
IN -> 'under'	667
NP|<DT,NN>^<VP> -> DT NN	667
VP^<S> -> VBZ S+VP^<VP>	666
PRT+RP -> 'out'	666
NP^<PP> -> NP^<NP> NP^<NP>	665
NP|<CD,NNS>^<PP> -> CD NNS	664
NP|<JJ,NNS>^<VP> -> JJ NNS	663
NP^<VP> -> PRP$ NN	659
NP -> 'you'	658
NP^<ADVP> -> DT NN	658
ADVP -> 'now'	657
S|<NP,VP>^<S> -> NP^<S> VP^<S>	657
NN -> 'interest'	654
CD -> '10'	651
IN -> 'through'	650
PP^<VP> -> IN NP+QP^<PP>	649
VP^<S> -> VP|<RB,VBP>^<S> VP^<VP>	647
NP^<NP> -> DT NNP	645
S^<TOP> -> S|<S,:>^<TOP> .	642
NN -> 'program'	639
S+VP^<SBAR> -> VBZ NP^<S+VP>	636
SINV|<NP,VP+VBD>^<TOP> -> SINV|<VP+VBD,''>^<TOP> NP^<SINV>	636
VP^<S+VP> -> VB VP^<VP>	636
RB -> 'only'	635
SINV|<VP+VBD,''>^<TOP> -> SINV|<'',,>^<TOP> VP+VBD	634
NP^<PP> -> NP|<JJ,NN>^<PP> NNS	634
S^<TOP> -> S|<.,``>^<TOP> ''	632
S^<TOP> -> S|<S,,>^<TOP> .	631
NN -> 'industry'	630
NP+PRP -> 'them'	630
NN -> 'unit'	629
NP|<CC,NN>^<PP> -> CC NN	629
NP^<NP> -> NP|<DT,NNP>^<NP> POS	626
NP^<S> -> NP^<NP> NP|<CC,NP>^<S>	626
SBAR^<NP> -> WHADVP S^<SBAR>	625
NP^<VP> -> NP|<PP,NP>^<VP> PP^<NP>	623
PP^<NP> -> IN NP+CD	623
NP^<NP> -> QP^<NP> NNS	621
NN -> 'month'	619
ADJP^<VP> -> RB JJ	618
NP^<PP> -> NP|<PP,NP>^<PP> PP^<NP>	618
NN -> 'rate'	617
JJ -> 'federal'	613
NP^<NP> -> NP|<JJ,NN>^<NP> NNS	612
S|<S,,>^<TOP> -> S^<S> S|<,,NP>^<TOP>	611
JJ -> 'next'	610
WHNP -> 'what'	610
NP -> 'yesterday'	609
NP^<NP> -> QP^<NP> NN	609
NP^<VP> -> NP^<NP> NP|<CC,NP>^<VP>	602
NP^<NP> -> DT NP|<NNP,NN>^<NP>	601
NP^<VP> -> NN NNS	600
NP|<NNP,NNP>^<NP> -> NNP NP|<NNP,NN>^<NP>	600
VB -> 'make'	599
VP^<S> -> VP|<PP,NP>^<S> PP^<VP>	599
S^<TOP> -> S|<ADVP,,>^<TOP> .	598
NP|<,,NP>^<NP> -> , NP^<NP>	597
NNS -> 'days'	596
QP^<NP> -> RB CD	596
CD -> '30'	592
NP^<PP> -> NNP CD	592
NP^<PP> -> PRP$ NNS	591
NN -> 'investment'	588
IN -> 'before'	582
IN -> 'against'	582
PP^<VP> -> IN NP+NNS	581
IN -> 'between'	581
PP^<ADJP> -> TO NP^<PP>	581
S^<TOP> -> S|<VP+VBZ,NP>^<TOP> .	581
NP|<NNP,NNP>^<PP> -> NNP NP|<NNP,NN>^<PP>	578
VBZ -> 'does'	574
JJ -> 'financial'	573
NNP -> 'Exchange'	571
VP^<VP> -> VP|<PP,VBN>^<VP> PP^<VP>	569
NNS -> 'earnings'	569
IN -> 'while'	567
VP^<VP> -> VBG S+VP^<VP>	566
VP|<NP,VBG>^<VP> -> VBG NP^<VP>	565
JJ -> 'recent'	561
IN -> 'since'	559
IN -> 'For'	558
NP|<CC,NNP>^<PP> -> CC NNP	557
S|<,,PP>^<TOP> -> , S|<PP,,>^<TOP>	557
NP^<S+VP> -> NP^<NP> PP^<NP>	557
NP^<PP> -> $ CD	555
NP^<VP> -> DT NP|<NN,NN>^<VP>	552
JJ -> 'big'	552
VP^<VP> -> VP|<NP,VBN>^<VP> PP^<VP>	549
NP -> 'They'	549
VP|<,,NP>^<S> -> VP|<NP,VBD>^<S> ,	547
NP|<PP,NP>^<NP> -> NP^<NP> PP^<NP>	545
NP|<NP,,>^<PP> -> NP^<NP> NP|<,,NP>^<PP>	545
VP^<S> -> VP|<RB,VBZ>^<S> VP^<VP>	543
NP|<NNP,CC>^<NP> -> NNP NP|<CC,NNP>^<NP>	542
NNS -> 'officials'	541
VP^<S> -> VBP S+VP^<VP>	536
VP^<VP> -> VBD NP^<VP>	536
NN -> 'state'	536
VP|<NP,VBP>^<S> -> VBP NP^<VP>	531
MD -> 'should'	531
RB -> 'up'	521
NN -> 'bank'	521
VP^<VP> -> VBG PP^<VP>	520
NP|<JJ,JJ>^<PP> -> JJ NP|<JJ,NN>^<PP>	519
NP|<NNP,CC>^<PP> -> NNP NP|<CC,NNP>^<PP>	519
NN -> 'firm'	518
NN -> 'income'	518
NP^<NP> -> NP^<NP> SBAR^<NP>	516
NP^<S> -> PRP$ NN	516
. -> '?'	515
VBD -> 'fell'	512
RB -> 'so'	512
VP^<S> -> VBP ADJP^<VP>	512
VBG -> 'including'	510
NN -> 'plan'	509
NP|<NNP,NNS>^<PP> -> NNP NNS	507
VP^<S> -> VBP PP^<VP>	503
NP|<DT,NN>^<S> -> DT NN	502
NP|<:,NP>^<TOP> -> : NP^<NP>	502
CD -> '8'	500
VP|<CC,,>^<S> -> VP|<,,VP>^<S> CC	499
NP+CD -> 'one'	498
NP -> 'she'	497
NNS -> 'rates'	496
VP^<SBAR+S> -> VBZ VP^<VP>	496
VP|<NP,VBD>^<S> -> VBD NP	494
VP^<S> -> VBP SBAR^<VP>	494
NP^<NP> -> NP^<NP> NP|<JJ,NN>^<NP>	493
DT -> 'these'	492
NP^<PP> -> QP^<NP> NNS	492
CD -> '15'	492
NP|<,,NP>^<VP> -> , NP^<NP>	491
VBN -> 'expected'	489
VBG -> 'being'	488
NP|<CC,NNP>^<NP> -> CC NNP	487
VP^<VP> -> VB S^<VP>	487
NN -> 'issue'	487
NP|<PP,NP>^<S> -> NP^<NP> PP^<NP>	486
NP^<NP> -> NP^<NP> NP|<CC,NP>^<NP>	486
NP|<,,NP>^<NP> -> NP^<NP> ,	485
NNS -> 'investors'	484
IN -> 'If'	482
IN -> 'like'	481
SBAR^<SBAR> -> IN S^<SBAR>	481
NNS -> 'securities'	480
NP^<VP> -> NP^<NP> SBAR+S+VP^<NP>	480
JJ -> 'net'	478
VP|<CC,VP>^<VP> -> VP^<VP> CC	477
NP^<S> -> NP+NN PP^<NP>	477
NN -> 'profit'	476
VB -> 'get'	476
VB -> 'buy'	476
IN -> 'during'	475
NP^<PP> -> DT NP|<JJ,JJ>^<PP>	474
NNS -> 'markets'	473
S|<NP,ADVP>^<TOP> -> NP^<S> S|<ADVP,VP>^<TOP>	472
NNS -> 'stocks'	472
NP|<NN,NN>^<NP> -> NN NP|<NN,NN>^<NP>	471
VP^<S> -> VP|<NP,VBZ>^<S> PP^<VP>	468
PP^<S> -> IN NP+NNP	468
S+VP^<SBAR> -> VBZ VP^<S+VP>	465
JJ -> 'Japanese'	464
NP^<VP> -> NP^<NP> NP|<,,NP>^<VP>	464
NP^<PP> -> NP^<NP> NNS	463
S|<VBG,NP>^<PP> -> VBG NP^<S>	463
S|<NP,''>^<TOP> -> S|<'',,>^<TOP> NP	462
VB -> 'sell'	462
VP|<NP,VB>^<S> -> VB NP^<VP>	461
NNS -> 'products'	460
S^<TOP> -> S|<NP,ADVP>^<TOP> .	460
JJ -> 'own'	460
SBAR^<S> -> WHADVP S^<SBAR>	459
NN -> 'loss'	459
NNS -> 'people'	457
NNP -> 'House'	457
S|<NP,ADVP+RB>^<TOP> -> NP S|<ADVP+RB,VP>^<TOP>	457
VP^<S> -> VBD ADJP^<VP>	455
NP^<PP> -> DT NP|<JJ,NNS>^<PP>	455
VP^<S> -> VP|<RB,VBD>^<S> VP^<VP>	455
VP^<S> -> VP|<CC,,>^<S> VP^<VP>	454
NN -> 'vice'	453
RB -> 'even'	452
S^<SINV> -> NP^<S> VP^<S>	452
VP^<SBAR+S+VP> -> VB NP^<VP>	452
VB -> 'take'	452
VP|<PP,VB>^<VP> -> VB PP^<VP>	451
VBP -> 'say'	451
VP^<VP> -> VP|<CC,VP>^<VP> VP^<VP>	450
S^<VP> -> VBG NP^<S>	450
RBS -> 'most'	450
S|<VP+VBD,NP>^<TOP> -> S|<NP,''>^<TOP> VP+VBD	449
NP^<VP> -> PRP$ NNS	448
NP|<CD,NNS>^<NP> -> CD NNS	448
NN -> 'money'	447
NP^<NP> -> PRP$ NP|<JJ,NN>^<NP>	447
NP^<ADVP> -> CD NNS	446
NNS -> 'funds'	445
NP|<CC,NN>^<NP> -> CC NN	445
NP|<NN,CC>^<NP> -> NN NP|<CC,NN>^<NP>	443
VP|<ADVP+RB,VBZ>^<S> -> VBZ ADVP+RB	443
NN -> 'tax'	442
PRN|<S,,>^<S> -> , S^<PRN>	441
ADVP^<VP> -> RB RB	438
NP^<S> -> NP^<NP> VP^<NP>	438
PRN^<S> -> PRN|<S,,>^<S> ,	438
SINV|<,,S>^<TOP> -> S^<SINV> ,	437
NP|<NP,:>^<TOP> -> NP^<NP> NP|<:,NP>^<TOP>	436
NP|<VBG,NN>^<NP> -> VBG NN	435
NP^<NP> -> JJ NP|<JJ,NNS>^<NP>	435
RB -> 'very'	434
VP|<NP,VBD>^<SBAR+S> -> VBD NP^<VP>	434
IN -> 'At'	433
VP^<SBAR+S> -> VBD VP^<VP>	432
NNP -> 'American'	432
NP^<S> -> NNP NNS	432
NN -> 'executive'	431
VP|<ADVP,VBD>^<S> -> VBD ADVP	431
NP|<CD,NN>^<NP> -> CD NN	430
NN -> 'index'	430
NN -> 'day'	428
VBP -> "'re"	427
S|<.,``>^<TOP> -> S|<``,NP>^<TOP> .	427
NNP -> 'National'	424
WHNP+WDT -> 'which'	424
NN -> 'way'	423
NP|<NNS,NN>^<NP> -> NNS NN	420
